700745.33310000	5697234.17200000	158.36188324
700746.33310000	5697234.17200000	158.35901173
700747.33310000	5697234.17200000	158.35841278
700729.33310000	5697235.17200000	158.45570000
700730.33310000	5697235.17200000	158.45570000
700731.33310000	5697235.17200000	158.45570000
700732.33310000	5697235.17200000	158.45570000
700733.33310000	5697235.17200000	158.36374512
700734.33310000	5697235.17200000	158.36182626
700735.33310000	5697235.17200000	158.35728540
700736.33310000	5697235.17200000	158.35936385
700737.33310000	5697235.17200000	158.35083923
700738.33310000	5697235.17200000	158.34277776
700739.33310000	5697235.17200000	158.34910365
700740.33310000	5697235.17200000	158.35024949
700741.33310000	5697235.17200000	158.34560230
700742.33310000	5697235.17200000	158.34675402
700743.33310000	5697235.17200000	158.35206667
700744.33310000	5697235.17200000	158.33954656
700745.33310000	5697235.17200000	158.35711387
700746.33310000	5697235.17200000	158.34529189
700747.33310000	5697235.17200000	158.35937259
700729.33310000	5697236.17200000	158.36120000
700730.33310000	5697236.17200000	158.36120000
700731.33310000	5697236.17200000	158.36120000
700732.33310000	5697236.17200000	158.36120000
700733.33310000	5697236.17200000	158.36970000
700734.33310000	5697236.17200000	158.39010000
700735.33310000	5697236.17200000	158.35700000
700736.33310000	5697236.17200000	158.35646448
700737.33310000	5697236.17200000	158.32840000
700738.33310000	5697236.17200000	158.34911456
700739.33310000	5697236.17200000	158.33159227
700740.33310000	5697236.17200000	158.33920000
700741.33310000	5697236.17200000	158.38740000
700742.33310000	5697236.17200000	158.33880432
700743.33310000	5697236.17200000	158.34273060
700744.33310000	5697236.17200000	158.34476797
700745.33310000	5697236.17200000	158.34703714
700746.33310000	5697236.17200000	158.32010000
700747.33310000	5697236.17200000	158.32010000
700729.33310000	5697237.17200000	158.35850000
700730.33310000	5697237.17200000	158.35850000
700731.33310000	5697237.17200000	158.35850000
700732.33310000	5697237.17200000	158.35850000
700733.33310000	5697237.17200000	158.35850000
700734.33310000	5697237.17200000	158.35850000
700735.33310000	5697237.17200000	158.35850000
700736.33310000	5697237.17200000	158.35850000
700737.33310000	5697237.17200000	158.35850000
700738.33310000	5697237.17200000	158.35850000
700739.33310000	5697237.17200000	158.35850000
700740.33310000	5697237.17200000	158.35850000
700741.33310000	5697237.17200000	158.32360000
700742.33310000	5697237.17200000	158.34160000
700743.33310000	5697237.17200000	158.32780000
700744.33310000	5697237.17200000	158.33279330
700745.33310000	5697237.17200000	158.33563570
700746.33310000	5697237.17200000	158.33045743
700747.33310000	5697237.17200000	158.34459545
700729.33310000	5697238.17200000	158.45570000
700730.33310000	5697238.17200000	158.36120000
700731.33310000	5697238.17200000	158.41090000
700732.33310000	5697238.17200000	158.36120000
700733.33310000	5697238.17200000	158.36970000
700734.33310000	5697238.17200000	158.39010000
700735.33310000	5697238.17200000	158.35700000
700736.33310000	5697238.17200000	158.36474886
700737.33310000	5697238.17200000	158.32840000
700738.33310000	5697238.17200000	158.35271172
700739.33310000	5697238.17200000	158.34042454
700740.33310000	5697238.17200000	158.35850000
700741.33310000	5697238.17200000	158.32360000
700742.33310000	5697238.17200000	158.34160000
700743.33310000	5697238.17200000	158.32780000
700744.33310000	5697238.17200000	158.32603181
700745.33310000	5697238.17200000	158.32543514
700746.33310000	5697238.17200000	158.32010000
700747.33310000	5697238.17200000	158.32306360
